URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
https://github.com/nicolargo/glances/discussions/1959,2021/11/25 3:59 PM,Also a simple stack based on you Docker-compose: https://github.com/nicolargo/docker-influxdb2-grafana-glances,2021/11/28 10:18 AM,6,,(IV) Reporting a Clarification Request
https://github.com/NVIDIA/NeMo/discussions/3026,2021/10/20 5:23 PM,"Dali currently does not support tarred dataset support, so in an hpc env where network communication is non negligible, it is advised to use tarred dataset. On the other hand, when you want speed of training on a single machine or single node training, Dali will be much better as long as disk is available locally so there is not much network bandwidth used",2021/10/20 6:32 PM,1,,(III) Reporting an Enhancement
https://github.com/NVIDIA/NeMo/discussions/3026,2021/10/20 5:23 PM,"Nice, great to hear!
Would there be any benefit using Dali on a single machine w/ multiple vs. a single GPU and whether the dataset is tarred or not?
On a similar note; have you potentially come across the following error when using Dali on multiple GPUs?

Where X and Y are GPU ids.
This happened on a 8x V100 machine w/ PyTorch 1.9.1, NeMo 1.3.0, and Python 3.8 on Ubuntu 20.04.
Can open an issue if you can reproduce.",2021/10/21 2:00 AM,2,1,(III) Reporting an Enhancement
https://github.com/onnx/onnx/discussions/3152,2020/12/7 12:10 PM,This is a converter issue. Please open an issue in converter repo https://github.com/onnx/keras-onnx/issues,2021/1/5 11:43 PM,1,1,(II) External Repository
https://github.com/orgs/python-poetry/discussions/3929,2021/4/12 7:04 PM,"Looks like they release only eggs for 1.0.2. However, 1.0.1 has a tarball and should work. Maybe try poetry add get-docker-secret@1.0.1 and raise an issue on the project perhaps.",2021/4/15 4:33 PM,1,1,(II) External Repository
https://github.com/orgs/twbs/discussions/30688,2020/4/29 6:17 PM,"Nope the words here are intentional and correct. There was a PR about this, and this would be more appropriate as an issue and not a discussion :).",2020/5/3 4:52 PM,1,1,(III) Reporting an Enhancement
https://github.com/orgs/twbs/discussions/30833,2020/5/14 7:53 PM,"Please open an issue with a reduced test case (please read and follow the issue template).
FWIW, your second code block is useless: href is for links (so either <a>  or <link>).",2020/5/15 7:39 AM,1,1,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/30833,2020/5/14 7:53 PM,"Without knowing more about your setup, this likely has something to do with how you've setup Bootstrap and your project. Make sure the JS is included, your HTML correct, etc.",2020/5/15 7:54 PM,2,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,"nice catch @coliff __
IMO it should be an issue",2020/9/9 4:39 PM,1,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,I just went to open an issue now and see that one was opened yesterday (#31616) - which looks like it has a PR (currently unmerged) #31115,2020/9/10 6:24 AM,2,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,@coliff IIRC the issue was fixed in #30928. Please try the latest main branch to confirm.,2020/9/10 8:59 AM,3,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,"thanks @XhmikosR  - just tested this with the main branch JS now and it's hugely improved... but there's still a slight flicker when you hover over the edges of the paths of the SVG. I made a new CodePen to show. (it flickers when you scroll off or on to the twitter bird within the square)
https://codepen.io/coliff/pen/wvGmpaE",2020/9/10 10:16 AM,4,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,"True, not sure what the cause is, though. Maybe @tkrotoff has any ideas.",2020/9/14 6:21 AM,5,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,"Also, better make a new issue. Discussions are not meant to be used for such things.",2020/9/14 6:27 AM,6,1,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,"@XhmikosR @coliff I don't think there is a solution here.
If you remove everything Bootstrap related and just keep regular title=""..."" you get the same issue: https://codepen.io/tkrotoff/pen/XWdYgVP
It seems like when hovering the SVG background it creates a tooltip, then when hovering over SVG <path> it destroys previous tooltip and creates another => flickering


Chrome 85: ""bug""
Firefox 80: tooltip (title=""..."") works differently so the ""bug"" is not applicable
WebKit 2.28.4 (via GNOME Web 3.28.6) : no ""bug"", it works fine
",2020/9/14 8:17 AM,7,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,"i'll hazard a guess that adding something like pointer-events:none to the SVG will make it ""transparent"" to mouse events and allow the tooltip stuff to work correctly",2020/9/14 11:55 AM,8,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,Please make a new issue. We can't track discussions.,2020/9/14 12:04 PM,9,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,Issue: #31646,2020/9/14 7:33 PM,10,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/31618,2020/9/9 3:54 PM,Locking this since the issue is now open. Please punt further comments there :).,2020/9/14 8:48 PM,11,,(IV) Reporting a Clarification Request
https://github.com/orgs/twbs/discussions/32623,2020/12/27 4:28 PM,"RTL dist CSS files are post-processed from LTR dist CSS files, meaning that you first need to make your custom build (dropping components) from Sass sources for LTR, then run RTLCSS by yourself to output the RTL files.
This is explained in our docs __ut might probably be made clearer_ and mostly depends on Sass customization. Feel free to open an issue or a PR if you have any improvement to suggest :)",2021/1/4 1:56 PM,1,1,(III) Reporting an Enhancement
https://github.com/payloadcms/payload/discussions/70,2021/2/16 4:17 AM,"I was able to recreate the bug also!

I'm looking in to this issue right now. I assume it has to do with the rich text field. I've opened an issue for the bug here: #71",2021/2/16 1:46 PM,1,1,(I) Reporting a Bug
https://github.com/pybind/pybind11/discussions/3506,2021/11/24 2:29 PM,"Two things.


This does look like a bug, and it isn't immediately obvious to me what is happening here.  The copy address being wrong is almost certainly the issue, but why it is wrong is not obvious.


Your binding code isn't correct for what you're trying to do; what you have here is an owned reference which requires a little extra binding work to tell pybind about how to handle it:



That reference_internal does two things:

it makes pybind reference the returned value without taking ownership.
it tells pybind that the return reference is something that is managed as part of the parent, so it applies a keep-alive that keeps the parent alive as long as something in Python is still referencing a child.
",2021/11/28 12:51 PM,1,,(I) Reporting a Bug
