,URL,Created,Comment_removeclass,Comment_time,Post_Index,Check_Point,Category
576,https://github.com/serverless/serverless/discussions/10407,2021-12-21 22:40:43.000000,Hello @duvansh91 - this is not related directly to Framework Core in any way and is more of a Question than an Issue - I'm moving it to discussions.,2021-12-22 09:58:18.000000,1,1.0,Non Actionable Topic
577,https://github.com/serverless/serverless/discussions/10485,2022-01-10 16:12:18.000000,"@papagei-ma esbuild in stack trace suggests you're relying on serverless-esbuild plugin`. If you feel there's an issue with it, please report it at its repository https://github.com/floydspace/serverless-esbuild
I'm moving this to discussions",2022-01-10 16:52:53.000000,1,1.0,Not a Bug
578,https://github.com/serverless/serverless/discussions/10532,2022-01-17 20:22:44.000000,@pgrzesik moving to new issue,2022-01-17 20:23:09.000000,1,,Not a Bug
579,https://github.com/serverless/serverless/discussions/10532,2022-01-17 20:22:44.000000,I'm going to move this to discussions as it doesn't seem to be a bug report,2022-01-18 11:35:00.000000,2,1.0,Not a Bug
580,https://github.com/serverless/serverless/discussions/10532,2022-01-17 20:22:44.000000,Hey @AdamAH at this point it's really hard to suggest anything. Are you able to provide reproducible example plus detailed output of failing sls deploy command?,2022-01-18 11:36:11.000000,3,,Not a Bug
581,https://github.com/serverless/serverless/discussions/10532,2022-01-17 20:22:44.000000,Thanks for that @pgrzesik  - I checked release notes and looks like there was a change from HTTP API responses moving from 1.0 to 2.0 and params changed there. So I'm addressing those changes. Good to go on my end now!,2022-01-18 19:36:49.000000,4,,Not a Bug
582,https://github.com/serverless/serverless/discussions/10589,2022-01-28 17:05:20.000000,@wocodes thanks for reporting. Error comes out of bref plugin. I believe you should report it over there. It's likely it shares some bug related to v3 support,2022-01-28 17:24:48.000000,1,,Not a bug
583,https://github.com/serverless/serverless/discussions/10589,2022-01-28 17:05:20.000000,"

I can't find a reference link to the bref plugin or where to report it",2022-01-28 20:51:18.000000,2,,Not a bug
584,https://github.com/serverless/serverless/discussions/10589,2022-01-28 17:05:20.000000,"@wocodes try a google search, eventually, you may ask on Stack Overflow. (I'm also not that familiar with bref, afaik it's PHP ecosystem related)
I'm moving this issue to discussions as it doesn't look as an issue in Framework core",2022-01-29 07:54:06.000000,3,1.0,Not a bug
585,https://github.com/serverless/serverless/discussions/10589,2022-01-28 17:05:20.000000,@mnapoli Maybe you would be able to help out here?,2022-01-29 09:43:15.000000,4,,Not a bug
586,https://github.com/serverless/serverless/discussions/10589,2022-01-28 17:05:20.000000,"Thanks for the ping @pgrzesik.
@wocodes You need to update Bref to the latest version so that it works with Serverless Framework v3.",2022-01-31 07:39:12.000000,5,,Not a bug
587,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"Hey @christhomas - I've responded to the same question in this comment - #6593 (comment)
As this is more of a Q&A - I'm going to move this to discussions",2022-03-30 19:44:48.000000,1,1.0,Non Actionable Topic
588,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"I've been looking into this and I think it's a mistake that attaching a lambda to a cognito user pool creates the user pool. If you want to attach a lambda to that pool the user should create the pool, then this is merely just attaching A to B. No need for a custom lambda or any other logic. If you think about it, a user pool is quite a considerably important resource. It should be managed in responsible way, not created as a by-product of attaching a lambda.
Then the issue becomes easy. You take the Id and you just attach it. If it doesn't exist, surely the CF template will fail and the stack will roll back.
I honestly think this is way more complicated that it needs to be and if I specify existing:true, then it should just attach or fail. That is how you test for it's existence. Whether attaching succeeds or fails. Surely I can create a CF template which attaches a lambda to any cognito user pool just by Id and I don't need a lambda to check it's existence first? If it fails, then it's my problem and I have to fix that. Or is that just not possible to do?
Doesn't that make more sense?",2022-03-30 19:55:48.000000,2,,Non Actionable Topic
589,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"hey @christhomas

I've been looking into this and I think it's a mistake that attaching a lambda to a cognito user pool creates the user pool.

It's not mandatory - you can choose to provide an existing User Pool and that's where we unfortunatelly run into this behavior of needing an extra CF resource to handle the attachment.

Surely I can create a CF template which attaches a lambda to any cognito user pool just by Id and I don't need a lambda to check it's existence first? If it fails, then it's my problem and I have to fix that. Or is that just not possible to do?

Yeah, it sounds like something that should be possible out of the box via CF but unfortunately, it isn't - the attachment of handlers for specific triggers is a part of the config for the UserPool itself in CF - https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-cognito-userpool-lambdaconfig.html
So, when the Pool already exists, we cannot use that config method and we have to resort to workarounds such as custom resources.",2022-03-30 19:58:37.000000,3,,Non Actionable Topic
590,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"So hopefully I get this right. If the user pool exists. You can't create a CF template which creates a lambda, then attaches that lambda to an existing pool. Because there is no resource to do it and therefore you use a custom resource to do it instead?",2022-03-30 20:00:47.000000,4,,Non Actionable Topic
591,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,I'm aware of being able to create triggers on a user pool because of how terraform already does it. But I never thought I wouldn't be able to attach a lambda to a user pool without needing a custom lambda to do it. I imagined I would be able to create a aws function call to do it instead.,2022-03-30 20:03:06.000000,5,,Non Actionable Topic
592,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"I see, what do you think about the feasibility of having a post-deploy event where it reads all the lambda entries, finds a custom element and attaches the lambdas via sdk calls, since serverless already has the SDK and the access credentials. It a plugin could read this lambda config and find the data, it could just add extra sdk calls to patch the user pool accordingly and the calls should be idempotent.",2022-03-30 20:12:30.000000,6,,Non Actionable Topic
593,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"oh, I'm actually finding several plugins which seem to want to do a very similar idea

https://www.serverless.com/plugins/serverless-external-s3-event
https://github.com/silvermine/serverless-plugin-external-sns-events/blob/master/src/index.js
",2022-03-30 20:19:16.000000,7,,Non Actionable Topic
594,https://github.com/serverless/serverless/discussions/10917,2022-03-30 17:25:09.000000,"@pgrzesik thanks for your help and insight into the topic. What I ended up doing was building this plugin:
https://github.com/antimatter-studios/serverless-cognito-trigger
Ta daaaaaaaa!
It's already available through npm, you can install it via npm install @antimatter-studios/serverless-cognito-trigger
and it does exactly what it says on the tin. It runs after the deployment is complete and fills in the missing connections using sdk calls and it's reliable too in that you can run this 1 or 100 times and the result is the same. So no weird side effects from having repeated calls.
I understand what you are trying to achieve with CloudFormation and trying to keep everything in stack. But I think as you mentioned, with api-gateway its just not possible to do certain things without sidestepping CF and doing stuff in sdk calls. This does explain why terraform would continue to use the sdk instead of refactoring onto CloudFormation. Cause if you end up having to do these kinds of things anyway, then why bother.
In the case of this plugin, it's not stateless, but it's idempotent. So that's a good middle ground I think if it means I can avoid having lambdas created just to sidestep limitations of CF.
I find the AWS SDK a bit weird sometimes, it's missing some obvious functionality, other functionality is either missing, half baked, badly documented, or just not exposed and not possible to access through any SDK.",2022-03-31 12:01:29.000000,8,,Non Actionable Topic
